Top1_RunningAcc_Epoch/train_phase/train_stream/Task000,0.9535555555555556,0.9591111111111111,0.9693333333333334,0.9622222222222222,0.9662222222222222,0.9762222222222222,0.9837777777777778,0.9866666666666667,0.9877777777777778,0.9862222222222222,
RunningLoss_Epoch/train_phase/train_stream/Task000,0.2239082159201304,0.2508780801826053,0.21760071178277335,0.24099099583095973,0.2451526475482517,0.19518167013592191,0.19261511100663078,0.1801223757531908,0.1651970608499315,0.1824921862549252,
Top1_Acc_Stream/eval_phase/valid_stream/Task000,0.0734,0.1108,0.1352,0.151,0.147,0.163,0.1568,0.1486,0.1538,0.159,
Accuracy_On_Trained_Experiences/eval_phase/valid_stream/Task000,0.734,0.554,0.45066666666666666,0.3775,0.294,0.27166666666666667,0.224,0.18575,0.1708888888888889,0.159,
Loss_Stream/eval_phase/valid_stream/Task000,10.815003383934497,8.592530773591996,7.788270246481895,6.771973184680939,6.51666390171051,5.806966911697388,5.622386917877197,5.516038162040711,5.468622805023194,4.789798584556579,
